show_id,type,title,cast,release_year,duration.int,duration.type,rating
ns6276,tv show,behind the newsroom,"pok piyatida woramusik, willie ruengrit mcintosh, charebelle lanlalin, tono pakin kumwilaisuk, point cholawit meetongcom, cee hathaiphat, pitta na pattalung, ae sasikarn aphichartworasilp, louis pongphan petchbuntoon, sawitree samipak",2015,1.0,seasons,3.539761431411531
ns6277,tv show,behzat ç.,"erdal beşikçioğlu, fatih artman, i̇nanç konukçu, seda bakan, berkan şal, ayça eren, berke üzrek, canan ergüder, ege aydan, eray eserol, hakan hatipoğlu",2010,1.0,seasons,3.513452914798206
ns6278,movie,beiimaan love,"sunny leone, rajneesh duggal, rajeev verma, daniel weber, yuvraj siddharth singh, ziesha nancy",2016,115.0,min,3.4426877470355732
ns6279,movie,being ap,tony mccoy,2015,99.0,min,3.6036217303822937
ns6280,tv show,being mary jane: the series,"gabrielle union, lisa vidal, margaret avery, omari hardwick, latarsha rose, aaron d. spears, b.j. britt, raven goodwin, richard roundtree",2016,4.0,seasons,3.517892644135189
ns6281,movie,below her mouth,"erika linder, natalie krill, sebastian pigott, mayko nguyen, tommie-amber pirie, melanie leishman, andrea stefancikova, daniela barbosa",2016,91.0,min,3.5542035398230087
ns6282,tv show,ben 10,"tara strong, montse hernandez, david kaye, roger craig smith, todd haberkorn, dwight schultz, daryl sabara",2016,1.0,seasons,3.5698380566801617
ns6283,movie,beneath the leaves,"mira sorvino, kristoffer polaha, doug jones, paul sorvino, aaron farb, ser'darius blain, christopher backus, christopher masterson, tommy kijas, kee seymore, marla adams",2019,90.0,min,3.562098501070664
ns6284,movie,benji: off the leash,"nick whitaker, chris kendrick, randall newsome, duane stephens, lincoln hoppe, christy summerhays, scott wilkinson",2004,100.0,min,3.50836820083682
ns6285,movie,benji's very own christmas story,"ron moody, patsy garrett, cynthia smith",1978,25.0,min,3.5545454545454547
ns6286,movie,berlin kaplani,"ata demirer, necati bilgiç, tarık ünlüoğlu, özlem türkad, nihal yalçın, cemil özbayer, cengiz bozkurt, orhan güner, mert aran",2012,99.0,min,3.5
ns6287,movie,"berlin, i love you",,2019,120.0,min,3.572691552062868
ns6288,movie,best neighbors,"sameh hussain, menna arafa, merna al-mohandes",2014,98.0,min,3.6006564551422318
ns6289,movie,betting on zero,william ackman,2017,104.0,min,3.502028397565923
ns6290,movie,bewafaa,"anil kapoor, akshay kumar, kareena kapoor, sushmita sen, shamita shetty, manoj bajpayee, kabir bedi, nafisa ali, supriya pathak, raj premi, supriya karnik",2005,149.0,min,3.4435318275154003
ns6291,movie,bewildered bolbol,"ahmed helmy, zeina, shery adel, emy samir ghanim, yousef fawzy, yasser el tobgy, wael sami, maryam saleh",2010,112.0,min,3.472795497185741
ns6292,tv show,beyblade: metal fusion,"aki kanada, satoshi hino, emiri kato, kei shindo, robert tinkler, peter cugno, lisette st. louis, barbara mamabolo",2009,1.0,seasons,3.639308855291577
ns6293,movie,beyond all boundaries,kunal nayyar,2013,98.0,min,3.62970297029703
ns6294,movie,beyond the clouds,"ishaan khattar, malavika mohanan, goutam ghose, sharada, tannishtha chatterjee, shashank shende, hema singh, akash gopal",2018,120.0,min,3.498015873015873
ns6295,tv show,bh se bhade,"deven bhojani, suchita trivedi, sarita joshi, varun khandelwal, bhavna khatri, dushyant wagh, gulfam khan, atul parchure",2013,1.0,seasons,3.4897727272727272
ns6296,tv show,bhaage re mann,"karuna pandey, chandan anand, kanika shivpuri, ved thappar, nupur alankar, tarun mehta, priya marathe, vasundhara kaul, ankit narang, arshima thapar",2015,1.0,seasons,3.5191082802547773
ns6297,movie,bhagam bhag,"akshay kumar, govinda, lara dutta, paresh rawal, rajpal yadav, jackie shroff, arbaaz khan, tanushree dutta, asrani, shakti kapoor",2006,151.0,min,3.5492813141683777
ns6298,movie,bheemayan,,2018,63.0,min,3.491683991683992
ns6299,movie,bhool bhulaiyaa,"akshay kumar, vidya balan, ameesha patel, shiney ahuja, paresh rawal, rajpal yadav, manoj joshi, asrani, vikram gokhale, rasika joshi",2007,148.0,min,3.4698189134808852
ns6300,movie,bhoot,"ajay devgn, urmila matondkar, nana patekar, rekha, fardeen khan, victor banerjee, tanuja, seema biswas",2003,114.0,min,3.577800829875519
ns6301,movie,bhouri,"raghuvir yadav, masha paur, mohan joshi, manoj joshi, mukesh tiwari, shakti kapoor, sitaram panchal, kunika lall",2017,123.0,min,3.5478515625
ns6302,tv show,big bad beetleborgs,"wesley barker, herbie baez, elisabeth lund, shannon chandler, billy forester, frank addela, kyle jordan, dave 'foots' footman, derek stephen prince, vivian smallwood",1997,2.0,seasons,3.569351230425056
ns6303,movie,big bear,"joey kern, adam brody, zachary knighton, tyler labine, pablo schreiber, toby huss, heidi heaslet, ahna o'reilly",2017,87.0,min,3.470707070707071
ns6304,movie,big daddy,"adam sandler, joey lauren adams, jon stewart, cole sprouse, dylan sprouse, josh mostel, leslie mann, allen covert, rob schneider, kristy swanson",1999,93.0,min,3.4483471074380163
ns6305,tv show,"big dreams, small spaces",monty don,2017,3.0,seasons,3.5626204238921
ns6306,movie,big fat liar,"frankie muniz, paul giamatti, amanda bynes, amanda detmer, donald faison, sandra oh, russell hornsby, michael bryan french, christine tucci, lee majors, john cho",2002,88.0,min,3.4693654266958425
ns6307,movie,big kill,"christoph sanders, jason patric, clint glenn hummel, lou diamond phillips, danny trejo, scott martin, elizabeth mclaughlin, stephanie beran, k.c. clyde, michael paré",2018,126.0,min,3.5363070539419086
ns6308,movie,big time,bjarke ingels,2017,90.0,min,3.480132450331126
ns6309,movie,bigger fatter liar,"ricky garcia, jodelle ferland, barry bostwick, fiona vroom, kevin o'grady, karen holness",2017,95.0,min,3.5458422174840085
ns6310,movie,biggie & tupac,nick broomfield,2002,108.0,min,3.4956989247311827
ns6311,movie,bill burr: let it go,bill burr,2010,65.0,min,3.511467889908257
ns6312,movie,billy elliot,"jamie bell, gary lewis, stuart wells, billy fane, colin maclachlan, nicola blackwell, carol mcguigan, joe renton, janine birkett, charlie hardwick, mike elliot, jean heywood, jamie draven, julie walters, trevor fox, adam cooper",2000,110.0,min,3.4785714285714286
ns6313,movie,billy graham: an extraordinary journey,"billy graham, jeff hoyt, tom brokaw, greta van susteren, diane sawyer, larry king, george bush sr., george w. bush, bill clinton, franklin graham",2018,66.0,min,3.4779559118236474
ns6314,movie,bilu rakkhosh,"joy sengupta, koneenica banerjee, kanchana moitra, pradip mukherjee",2017,127.0,min,3.470817120622568
ns6315,movie,bioscope,"nina kulkarni, suhas palshikar, kushal badrike, spruha joshi, mangesh desai, smita tambe, veena jamkar, sandeep khare",2015,131.0,min,3.5631578947368423
ns6316,movie,birthmarked,"toni collette, matthew goode, andreas apergis, michael smiley, fionnula flanagan, suzanne clément, jordan poole, megan o'kelly, anton gillis-adelman, tyrone benskin, vincent hoss-desmarais",2018,88.0,min,3.554112554112554
ns6317,movie,bitch,"jason ritter, jaime king, marianna palka, brighton sharbino, rio mangini, jason maybaum, kingston foster, arielle kebbel, martin starr, roger guenveur smith, caroline aaron, bill smitrovich",2017,97.0,min,3.5286806883365203
ns6318,movie,bitcoin heist,"kate nhung, thanh pham, petey majik nguyen, suboi, jayvee mai the hiep, lam thanh my",2016,116.0,min,3.5081135902636915
ns6319,tv show,bitten,"laura vandervoort, greyston holt, greg bryk, steve lund, paul greene, michael xavier, genelle williams",2016,3.0,seasons,3.5284552845528454
ns6320,tv show,bitter daisies,"maría mera, toni salgado, miquel insua, denis gómez, lucía álvarez, sara sanz, jimmy núñez, paloma saavedra, manuel cortés, yelena molina, ricardo de barreiro, nerea barros, santiago cuquejo, martina stetson, carlos villarino",2018,1.0,seasons,3.5357142857142856
ns6321,movie,bittoo boss,"pulkit samrat, ashok pathak, tanvir singh, amita pathak, sunil shetty, rajendra sethi, mohan kapoor",2012,117.0,min,3.6214859437751006
ns6322,movie,black & privileged: volume 1,"dawnisha halfkenny, simeon henderson, corey hendrix, malcom banks, nadia simms, brian white, brely evans, cynda williams, carl anthony payne ii",2019,79.0,min,3.48109243697479
ns6323,movie,black hawk down,"josh hartnett, ewan mcgregor, tom sizemore, eric bana, william fichtner, ewen bremner, sam shepard, gabriel casseus, kim coates, hugh dancy, ron eldard, ioan gruffudd, tom guiry, charlie hofheimer, danny hoch, jason isaacs, zeljko ivanek, glenn morshower, jeremy piven, brendan sexton iii",2001,144.0,min,3.490253411306043
ns6324,tv show,black heart,"barış kılıç, tuvana türkay, serhat tutumluer, gülçin santırcıoğlu, kenan bal",2014,1.0,seasons,3.517894736842105
ns6325,movie,black man white skin,,2015,79.0,min,3.518375241779497
ns6326,movie,black panther,"chadwick boseman, michael b. jordan, lupita nyong'o, danai gurira, martin freeman, daniel kaluuya, letitia wright, winston duke, sterling k. brown, angela bassett, forest whitaker, andy serkis, florence kasumba, john kani, david s. lee, stan lee",2018,135.0,min,3.528397565922921
ns6327,movie,black site delta,"cam gigandet, teri reeves, michael dale, dion mucciacito, casey hendershot, benjamin charles watson, john brodsky, arash mokhtar",2017,88.0,min,3.6222444889779557
ns6328,movie,black snake moan,"samuel l. jackson, christina ricci, justin timberlake, s. epatha merkerson, john cothran, david banner, michael raymond-james, adriane lenox, kim richards, neimus k. williams",2007,116.0,min,3.457792207792208
ns6329,movie,black snow,"ricardo darín, leonardo sbaraglia, laia costa, federico luppi, dolores fonzi, andrés herrera",2017,91.0,min,3.616533864541833
ns6330,movie,blackfish,,2013,83.0,min,3.5471311475409837
ns6331,movie,blackway,"anthony hopkins, julia stiles, alexander ludwig, ray liotta, hal holbrook, lochlyn munro, steve bacic, aaron pearl, aleks paunovic",2015,90.0,min,3.6030534351145036
ns6332,movie,blaze,"benjamin dickey, alia shawkat, josh hamilton, charlie sexton, sam rockwell, wyatt russell, steve zahn, kris kristofferson, richard linklater, david kallaway, ritchie montgomery",2018,129.0,min,3.489517819706499
ns6333,movie,bleed for this,"miles teller, aaron eckhart, katey sagal, ciarán hinds, ted levine, jordan gelber, amanda clayton, daniel sauli, christine evangelista, tina casciani",2016,120.0,min,3.5258264462809916
ns6334,movie,blinky bill: the movie,"ryan kwanten, rufus sewell, toni collette, robin mcleavy, david wenham, barry humphries, richard roxburgh, deborah mailman, barry otto",2015,91.0,min,3.4778225806451615
ns6335,movie,blockbuster,"syrus shahidi, lionel abelanski, charlotte gabris, tom hygreck, sylvain quimene, laura boujenah, foed amara",2017,85.0,min,3.530982905982906
ns6336,tv show,blood & treasures,"nawat kulrattanarak, woranuch wongsawan, jespipat tilapornputt, paramej noiam, phutharit prombandal",2016,1.0,seasons,3.5422832980972516
ns6337,movie,blood father,"mel gibson, erin moriarty, diego luna, michael parks, william h. macy, miguel sandoval, dale dickey, richard cabral, daniel moncada, ryan dorsey",2016,88.0,min,3.5473790322580645
ns6338,movie,blow,"johnny depp, penélope cruz, franka potente, rachel griffiths, paul reubens, jordi mollà, cliff curtis, miguel sandoval, ethan suplee, ray liotta",2001,123.0,min,3.6447368421052633
ns6339,movie,blue is the warmest color,"léa seydoux, adèle exarchopoulos, salim kechiouche, aurélien recoing, catherine salée, benjamin siksou, mona walravens, alma jodorowsky, jérémie laheurte, anne loiret, benoît pilot, sandor funtek, fanny maurin",2013,180.0,min,3.458064516129032
ns6340,movie,blue jasmine,"cate blanchett, sally hawkins, alec baldwin, louis c.k., bobby cannavale, andrew dice clay, peter sarsgaard, michael stuhlbarg, tammy blanchard, max casella, alden ehrenreich",2013,98.0,min,3.4680851063829787
ns6341,movie,blue mountain state: the rise of thadland,"alan ritchson, darin brooks, james cade, rob ramsay, chris romano, frankie shaw, omari newton, ed marinaro, dhani jones, ed amatrudo, jimmy tatro",2016,90.0,min,3.4815618221258133
ns6342,tv show,blue planet ii,david attenborough,2017,1.0,seasons,3.4287211740041927
ns6343,movie,blue ruin,"macon blair, devin ratray, amy hargreaves, kevin kolack, eve plumb, david w. thompson, brent werzner, stacy rock, sidné anderson, sandy barnett, bonnie johnson",2013,90.0,min,3.528169014084507
ns6344,movie,blue streak,"martin lawrence, luke wilson, peter greene, dave chappelle, nicole ari parker, graham beckel, robert miranda, olek krupa, saverio guerra, richard c. sarafian, william forsythe",1999,94.0,min,3.5805168986083498
ns6345,movie,blue valentine,"ryan gosling, michelle williams, faith wladyka, john doman, mike vogel, ben shenkman, jen jones, maryann plunkett, marshall johnson, james benatti, barbara troy, carey westbrook, enid graham",2010,112.0,min,3.496828752642706
ns6346,movie,blurred lines: inside the art world,,2017,85.0,min,3.4560669456066946
ns6347,movie,bob lazar: area 51 & flying saucers,robert lazar,2018,97.0,min,3.576419213973799
ns6348,tv show,bob ross: beauty is everywhere,bob ross,1991,1.0,seasons,3.4688149688149688
ns6349,movie,bob's broken sleigh,"cole howard, bruce greenwood, victor garber, michael adamthwaite, raini rodriguez, colin murdock, maryke hendrikse, sam vincent, gabe khouth",2015,47.0,min,3.6150870406189557
ns6350,movie,bobbi jene,bobbi jene smith,2017,99.0,min,3.5838445807770962
ns6351,movie,bobby,"rishi kapoor, dimple kapadia, pran, prem nath, sonia sahni, durga khote, aruna irani, prem chopra, farida jalal",1973,168.0,min,3.5487551867219915
ns6352,movie,bobby robson: more than a manager,bobby robson,2018,99.0,min,3.5718503937007875
ns6353,movie,bobby sands: 66 days,,2016,106.0,min,3.5667396061269145
ns6354,movie,bokeh,"maika monroe, matt o'leary, arnar jónsson, gunnar helgason, berglind rós sigurðardóttir",2017,92.0,min,3.5380434782608696
ns6355,movie,bolt,"john travolta, miley cyrus, susie essman, mark walton, malcolm mcdowell, james lipton, greg germann, diedrich bader, nick swardson, j.p. manoux, dan fogelman, kari wahlgren, chloë grace moretz, randy savage, ronn moss, john dimaggio, daran norris, jeff bennett, brian stepanek, todd cummings",2008,99.0,min,3.5301455301455302
ns6356,movie,bombshell: the hedy lamarr story,hedy lamarr,2017,89.0,min,3.5759219088937093
ns6357,movie,bon bini holland,"jandino asporaat, liliana de vries, teun kuilboer, sergio ijssel, dennis rudge, alpha oumar barry, phi nguyen",2015,88.0,min,3.4979757085020244
ns6358,tv show,bondi rescue,"andrew günsberg, dean gladstone, bruce hopkins, trent 'maxi' maxwell, andrew reid, ryan clark, chris chapman, anthony 'harries' caroll",2016,1.0,seasons,3.588888888888889
ns6359,movie,bonnie and clyde,"warren beatty, faye dunaway, michael j. pollard, gene hackman, estelle parsons, denver pyle, dub taylor, evans evans, gene wilder",1967,111.0,min,3.502895752895753
ns6360,movie,boom,"amitabh bachchan, gulshan grover, jackie shroff, javed jaffrey, katrina kaif, madhu sapre, padma lakshmi, seema biswas, zeenat aman, boman irani",2003,79.0,min,3.497005988023952
ns6361,tv show,border patrol,timothy balme,2016,1.0,seasons,3.5157232704402515
ns6362,tv show,borderline,"david avery, jackie clune, david elms, liz kingsman, jamie michie",2017,2.0,seasons,3.466522678185745
ns6363,movie,born strong,"eddie hall, hafþór júlíus björnsson, brian shaw, zydrunas savickas",2017,86.0,min,3.5704633204633205
ns6364,movie,born to be free,"casting a light on the mistreatment of sea mammals, this documentary follows the plight of 18 beluga whales kept in captivity for years.",2016,74.0,min,3.547252747252747
